CRDSecid,AcnoMinor,Notional,InstrCode,IssueCurrency,TradeDate,MaturityDate,HiNetSedol,TransactionType,Quantity,Price,HiNetISIN,LongShort,ExchgBuyRate
1882393800                    ,9810        ,-1453118.76,INTRTSWP,SGD,5/15/2019,2021-05-17 00:00:00,(null),SWAPS,-2000000,(null),(null),S,(null)
1887196733                    ,9810        ,2500000,FITRSWP,USD,5/20/2019,2020-06-20 00:00:00,(null),SWAPS,2500000,(null),(null),L,1
1882393919                    ,9810        ,255466.99,INTRTSWP,BRL,5/15/2019,2024-05-15 00:00:00,(null),SWAPS,1000000,112.759919,(null),L,(null)
1881715802                    ,9810        ,2000000,CMBXSWP,USD,5/14/2019,2059-11-17 00:00:00,(null),SWAPS,2000000,(null),(null),L,1
1883457418                    ,9577        ,5000000,EQCLOPT,USD,5/16/2019,2020-06-19 00:00:00,(null),OPTIONS,250,(null),(null),L,(null)
1883457418                    ,9577        ,5000000,EQCLOPT,USD,5/16/2019,2020-06-19 00:00:00,(null),OPTIONS,250,(null),(null),L,(null)
1883457418                    ,9577        ,5000000,EQCLOPT,USD,5/16/2019,2020-06-19 00:00:00,(null),OPTIONS,250,(null),(null),L,(null)
1892193186                    ,9577        ,-3875000,EQCLOPT,USD,5/24/2019,2019-06-21 00:00:00,(null),OPTIONS,-250,(null),(null),S,(null)
1892193186                    ,9577        ,-3875000,EQCLOPT,USD,5/24/2019,2019-06-21 00:00:00,(null),OPTIONS,-250,(null),(null),S,(null)
1880563546                    ,9577        ,2000000,CRDEFSWP,USD,5/13/2019,2024-06-20 00:00:00,(null),SWAPS,2000000,(null),(null),L,1
1882393820                    ,9577        ,-101980.98,INTRTSWP,MXN,5/15/2019,2024-05-09 00:00:00,(null),SWAPS,-2000000,(null),(null),S,(null)
1882394039                    ,9577        ,39497.59,INTRTSWP,THB,5/15/2019,2024-05-17 00:00:00,(null),SWAPS,1250000,71.35517753,(null),L,(null)
1882394200                    ,9577        ,2500000,ZCINSWP,USD,5/15/2019,2021-05-17 00:00:00,(null),SWAPS,2500000,(null),(null),L,(null)
1887196733                    ,9577        ,2500000,FITRSWP,USD,5/20/2019,2020-06-20 00:00:00,(null),SWAPS,2500000,(null),(null),L,1
1881715919                    ,9577        ,2785887.81,INDTRSWP,EUR,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,2500000,(null),(null),L,0.8919
1892193093                    ,9577        ,2500000,CMBXSWP,USD,5/24/2019,2059-11-17 00:00:00,(null),SWAPS,2500000,(null),(null),L,1
1884002023                    ,70GB        ,2625000,EQPTOPT,USD,5/16/2019,2019-06-21 00:00:00,(null),OPTIONS,250,101.6812282,(null),L,(null)
1885758271                    ,70GB        ,2500000,RECSWPOP,USD,5/17/2019,2020-02-17 00:00:00,(null),OPTIONS,2500000,(null),(null),L,(null)
1887198513                    ,70GB        ,11411887.94,EQCLOPT,EUR,5/20/2019,2019-06-21 00:00:00,(null),OPTIONS,1004,(null),(null),L,(null)
1887198541                    ,70GB        ,-6053622.77,EQPTOPT,EUR,5/20/2019,2019-07-19 00:00:00,(null),OPTIONS,-1006,99.941667,(null),S,(null)
1887198513                    ,70GB        ,11411887.94,EQCLOPT,EUR,5/20/2019,2019-06-21 00:00:00,(null),OPTIONS,1004,(null),(null),L,(null)
1884002023                    ,70GB        ,2625000,EQPTOPT,USD,5/16/2019,2019-06-21 00:00:00,(null),OPTIONS,250,101.6812282,(null),L,(null)
1887198541                    ,70GB        ,-6053622.77,EQPTOPT,EUR,5/20/2019,2019-07-19 00:00:00,(null),OPTIONS,-1006,99.941667,(null),S,(null)
1884002023                    ,70GB        ,2625000,EQPTOPT,USD,5/16/2019,2019-06-21 00:00:00,(null),OPTIONS,250,101.6812282,(null),L,(null)
1887198570                    ,70GB        ,-2632998.28,EQCLOPT,EUR,5/20/2019,2020-03-20 00:00:00,(null),OPTIONS,-1074,82.1149,(null),S,(null)
1892193186                    ,70GB        ,-3875000,EQCLOPT,USD,5/24/2019,2019-06-21 00:00:00,(null),OPTIONS,-250,(null),(null),S,(null)
1892193186                    ,70GB        ,-3875000,EQCLOPT,USD,5/24/2019,2019-06-21 00:00:00,(null),OPTIONS,-250,(null),(null),S,(null)
1894296441                    ,70GB        ,-2500000,PASWPCDX,USD,5/29/2019,2019-11-20 00:00:00,(null),OPTIONS,-2500000,(null),(null),S,(null)
1894296525                    ,70GB        ,2785887.81,PASWPCDX,EUR,5/30/2019,2019-10-16 00:00:00,(null),OPTIONS,2500000,(null),(null),S,(null)
1880563639                    ,70GB        ,-2500000,CRDEFSWP,USD,5/13/2019,2024-06-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S,1
1882393820                    ,70GB        ,-101980.98,INTRTSWP,MXN,5/15/2019,2024-05-09 00:00:00,(null),SWAPS,-2000000,(null),(null),S,(null)
1880234408                    ,70GB        ,-2285,EQTRSWP,USD,5/15/2019,2020-01-15 00:00:00,(null),SWAPS,-250,118.028,(null),S,1
1882394039                    ,70GB        ,39497.59,INTRTSWP,THB,5/15/2019,2024-05-17 00:00:00,(null),SWAPS,1250000,71.35517753,(null),L,(null)
1881715802                    ,70GB        ,2000000,CMBXSWP,USD,5/14/2019,2059-11-17 00:00:00,(null),SWAPS,2000000,(null),(null),L,1
1881901521                    ,70GB        ,-2500000,INDTRSWP,USD,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S,1
1892193093                    ,70GB        ,2500000,CMBXSWP,USD,5/24/2019,2059-11-17 00:00:00,(null),SWAPS,2500000,(null),(null),L,1
1894295928                    ,70GB        ,-596587.52,INTRTSWP,MYR,5/29/2019,2024-05-29 00:00:00,(null),SWAPS,-2500000,(null),(null),S,(null)
1894295967                    ,70GB        ,-638667.48,INTRTSWP,BRL,5/29/2019,2021-05-29 00:00:00,(null),SWAPS,-2500000,(null),(null),S,(null)
1885758101                    ,3472        ,2785887.81,PASWPCDX,EUR,5/17/2019,2020-02-19 00:00:00,(null),OPTIONS,2500000,118.094,(null),L,(null)
1894296525                    ,3472        ,2785887.81,PASWPCDX,EUR,5/30/2019,2019-10-16 00:00:00,(null),OPTIONS,2500000,(null),(null),S,(null)
1880563546                    ,3472        ,2000000,CRDEFSWP,USD,5/13/2019,2024-06-20 00:00:00,(null),SWAPS,2000000,(null),(null),L,1
1882393919                    ,3472        ,255466.99,INTRTSWP,BRL,5/15/2019,2024-05-15 00:00:00,(null),SWAPS,1000000,112.759919,(null),L,(null)
1881715919                    ,3472        ,2785887.81,INDTRSWP,EUR,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,2500000,(null),(null),L,0.8919
1884002023                    ,9752        ,2625000,EQPTOPT,USD,5/16/2019,2019-06-21 00:00:00,(null),OPTIONS,250,101.6812282,(null),L,(null)
1883457418                    ,9752        ,5000000,EQCLOPT,USD,5/16/2019,2020-06-19 00:00:00,(null),OPTIONS,250,(null),(null),L,(null)
1887198513                    ,9752        ,209744589.8,EQCLOPT,EUR,5/20/2019,2019-06-21 00:00:00,(null),OPTIONS,18453,(null),(null),L,(null)
1887198541                    ,9752        ,-111251866.5,EQPTOPT,EUR,5/20/2019,2019-07-19 00:00:00,(null),OPTIONS,-18488,99.941667,(null),S,(null)
1884002023                    ,9752        ,2625000,EQPTOPT,USD,5/16/2019,2019-06-21 00:00:00,(null),OPTIONS,250,101.6812282,(null),L,(null)
1883457418                    ,9752        ,5000000,EQCLOPT,USD,5/16/2019,2020-06-19 00:00:00,(null),OPTIONS,250,(null),(null),L,(null)
1887198513                    ,9752        ,209744589.8,EQCLOPT,EUR,5/20/2019,2019-06-21 00:00:00,(null),OPTIONS,18453,(null),(null),L,(null)
1887198541                    ,9752        ,-111251866.5,EQPTOPT,EUR,5/20/2019,2019-07-19 00:00:00,(null),OPTIONS,-18488,99.941667,(null),S,(null)
1883457418                    ,9752        ,5000000,EQCLOPT,USD,5/16/2019,2020-06-19 00:00:00,(null),OPTIONS,250,(null),(null),L,(null)
1884002023                    ,9752        ,2625000,EQPTOPT,USD,5/16/2019,2019-06-21 00:00:00,(null),OPTIONS,250,101.6812282,(null),L,(null)
1887198570                    ,9752        ,-27153714.15,EQCLOPT,EUR,5/20/2019,2020-03-20 00:00:00,(null),OPTIONS,-11076,82.1149,(null),S,(null)
1887198570                    ,9752        ,-29605295.42,EQCLOPT,EUR,5/20/2019,2020-03-20 00:00:00,(null),OPTIONS,-12076,82.1149,(null),S,(null)
1894296441                    ,9752        ,-2500000,PASWPCDX,USD,5/29/2019,2019-11-20 00:00:00,(null),OPTIONS,-2500000,(null),(null),S,(null)
1880563639                    ,9752        ,-2500000,CRDEFSWP,USD,5/13/2019,2024-06-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S,1
1882393820                    ,9752        ,-101980.98,INTRTSWP,MXN,5/15/2019,2024-05-09 00:00:00,(null),SWAPS,-2000000,(null),(null),S,(null)
1882394200                    ,9752        ,2500000,ZCINSWP,USD,5/15/2019,2021-05-17 00:00:00,(null),SWAPS,2500000,(null),(null),L,(null)
1881715802                    ,9752        ,2000000,CMBXSWP,USD,5/14/2019,2059-11-17 00:00:00,(null),SWAPS,2000000,(null),(null),L,1
1881901521                    ,9752        ,-2500000,INDTRSWP,USD,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S,1
1894295928                    ,9752        ,-596587.52,INTRTSWP,MYR,5/29/2019,2024-05-29 00:00:00,(null),SWAPS,-2500000,(null),(null),S,(null)
1894295967                    ,9752        ,-638667.48,INTRTSWP,BRL,5/29/2019,2021-05-29 00:00:00,(null),SWAPS,-2500000,(null),(null),S,(null)
1882394358                    ,7AJF        ,-2785887.81,INTRTSWP,EUR,5/15/2019,2024-05-17 00:00:00,(null),SWAPS,-2500000,(null),(null),S,(null)
1882394377                    ,9810        ,2785887.81,INTRTSWP,EUR,5/15/2019,2029-05-17 00:00:00,(null),SWAPS,2500000,(null),(null),L,(null)
1881712599                    ,9810        ,2228710.25,INDTRSWP,EUR,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,2000000,(null),(null),L,0.8919
1881712603                    ,9810        ,2228710.25,INDTRSWP,EUR,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,2000000,99.99299,(null),L,0.8919
1881715935                    ,9810        ,-2785887.81,INDTRSWP,EUR,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S,0.8919
1882394417                    ,9810        ,-1732129.62,INTRTSWP,AUD,5/15/2019,2024-05-15 00:00:00,(null),SWAPS,-2500000,(null),(null),S,(null)
1881712607                    ,9810        ,-2785887.81,INDTRSWP,EUR,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S,0.8919
1881712469                    ,9810        ,2000000,INDTRSWP,USD,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,2000000,100,(null),L,1
1881715793                    ,9810        ,2000000,INDTRSWP,USD,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,2000000,99.84215,(null),L,1
1881712612                    ,9810        ,2228710.25,INDTRSWP,EUR,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,2000000,(null),(null),L,0.8919
1881712482                    ,9810        ,-2500000,INDTRSWP,USD,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,-2500000,99.911033,(null),S,1
1887201808                    ,9810        ,-3698498.41,INTRTSWP,CAD,5/23/2019,2024-05-23 00:00:00,(null),SWAPS,-5000000,(null),(null),S,(null)
1887201808                    ,9577        ,-2219099.05,INTRTSWP,CAD,5/23/2019,2024-05-23 00:00:00,(null),SWAPS,-3000000,(null),(null),S,(null)
1882394358                    ,70GB        ,-2785887.81,INTRTSWP,EUR,5/15/2019,2024-05-17 00:00:00,(null),SWAPS,-2500000,(null),(null),S,(null)
1887201808                    ,70GB        ,-1479399.36,INTRTSWP,CAD,5/23/2019,2024-05-23 00:00:00,(null),SWAPS,-2000000,(null),(null),S,(null)
1882394377                    ,9752        ,2785887.81,INTRTSWP,EUR,5/15/2019,2029-05-17 00:00:00,(null),SWAPS,2500000,(null),(null),L,(null)
1881712599                    ,9752        ,2228710.25,INDTRSWP,EUR,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,2000000,(null),(null),L,0.8919
1881712603                    ,9752        ,2228710.25,INDTRSWP,EUR,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,2000000,99.99299,(null),L,0.8919
1881715935                    ,9752        ,-2785887.81,INDTRSWP,EUR,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S,0.8919
1882394417                    ,9752        ,-1732129.62,INTRTSWP,AUD,5/15/2019,2024-05-15 00:00:00,(null),SWAPS,-2500000,(null),(null),S,(null)
1881715800                    ,9752        ,-2500000,INDTRSWP,USD,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S,1
1881712607                    ,9752        ,-2785887.81,INDTRSWP,EUR,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S,0.8919
1881712469                    ,9752        ,2000000,INDTRSWP,USD,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,2000000,100,(null),L,1
1882394299                    ,9752        ,-2500000,INTRTSWP,USD,5/15/2019,2024-05-17 00:00:00,(null),SWAPS,-2500000,(null),(null),S,(null)
1881715793                    ,9752        ,2000000,INDTRSWP,USD,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,2000000,99.84215,(null),L,1
1881715806                    ,9752        ,-2500000,INDTRSWP,USD,5/14/2019,2024-06-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S,1
1882394318                    ,9752        ,2500000,INTRTSWP,USD,5/15/2019,2024-05-17 00:00:00,(null),SWAPS,2500000,(null),(null),L,(null)
1881712612                    ,9752        ,2228710.25,INDTRSWP,EUR,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,2000000,(null),(null),L,0.8919
1881712482                    ,9752        ,-2500000,INDTRSWP,USD,5/14/2019,2023-12-20 00:00:00,(null),SWAPS,-2500000,99.911033,(null),S,1
1885758271                    ,9878        ,2500000,RECSWPOP,USD,5/17/2019,2020-02-17 00:00:00,(null),OPTIONS,2500000,(null),(null),L,(null)
1887198513                    ,9878        ,82236064.99,EQCLOPT,EUR,5/20/2019,2019-06-21 00:00:00,(null),OPTIONS,7235,(null),(null),L,(null)
1887198541                    ,9878        ,-45973834.94,EQPTOPT,EUR,5/20/2019,2019-07-19 00:00:00,(null),OPTIONS,-7640,99.941667,(null),S,(null)
1887198513                    ,9878        ,82236064.99,EQCLOPT,EUR,5/20/2019,2019-06-21 00:00:00,(null),OPTIONS,7235,(null),(null),L,(null)
1887198541                    ,9878        ,-45973834.94,EQPTOPT,EUR,5/20/2019,2019-07-19 00:00:00,(null),OPTIONS,-7640,99.941667,(null),S,(null)
1887198570                    ,9878        ,-9154204.46,EQCLOPT,EUR,5/20/2019,2020-03-20 00:00:00,(null),OPTIONS,-3734,82.1149,(null),S,(null)
1887198570                    ,9878        ,-11605785.73,EQCLOPT,EUR,5/20/2019,2020-03-20 00:00:00,(null),OPTIONS,-4734,82.1149,(null),S,(null)
1892193186                    ,9878        ,-3875000,EQCLOPT,USD,5/24/2019,2019-06-21 00:00:00,(null),OPTIONS,-250,(null),(null),S,(null)
1892193186                    ,9878        ,-3875000,EQCLOPT,USD,5/24/2019,2019-06-21 00:00:00,(null),OPTIONS,-250,(null),(null),S,(null)
1894296441                    ,9878        ,-2500000,PASWPCDX,USD,5/29/2019,2019-11-20 00:00:00,(null),OPTIONS,-2500000,(null),(null),S,(null)
1894296525                    ,9878        ,2785887.81,PASWPCDX,EUR,5/30/2019,2019-10-16 00:00:00,(null),OPTIONS,2500000,(null),(null),S,(null)
1887197865                    ,4568        ,42369.39,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,1193,(null),(null),L,1
1887197857                    ,4568        ,397640,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,52321052,(null),(null),L,1
1887197916                    ,4568        ,18998.72,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,383,43.08,(null),L,1
1887197874                    ,4568        ,316920.27,EQTRSWP,JPY,5/21/2019,2020-01-15 00:00:00,9625051                       ,SWAPS,64600,(null),(null),L,110.59
1887197901                    ,4568        ,78871.55,EQTRSWP,NOK,5/21/2019,2020-01-15 00:00:00,9624917                       ,SWAPS,57963,(null),(null),L,8.7541
1880563639                    ,9878        ,-2500000,CRDEFSWP,USD,5/13/2019,2024-06-20 00:00:00,(null),SWAPS,-2500000,(null),(null),S,1
1880234408                    ,9878        ,-2742,EQTRSWP,USD,5/15/2019,2020-01-15 00:00:00,(null),SWAPS,-300,118.028,(null),S,1
1882393800                    ,9878        ,-1453118.76,INTRTSWP,SGD,5/15/2019,2021-05-17 00:00:00,(null),SWAPS,-2000000,(null),(null),S,(null)
1882394039                    ,9878        ,39497.59,INTRTSWP,THB,5/15/2019,2024-05-17 00:00:00,(null),SWAPS,1250000,71.35517753,(null),L,(null)
1882393919                    ,9878        ,255466.99,INTRTSWP,BRL,5/15/2019,2024-05-15 00:00:00,(null),SWAPS,1000000,112.759919,(null),L,(null)
1892193093                    ,9878        ,2500000,CMBXSWP,USD,5/24/2019,2059-11-17 00:00:00,(null),SWAPS,2500000,(null),(null),L,1
1894295928                    ,9878        ,-596587.52,INTRTSWP,MYR,5/29/2019,2024-05-29 00:00:00,(null),SWAPS,-2500000,(null),(null),S,(null)
1894295967                    ,9878        ,-638667.48,INTRTSWP,BRL,5/29/2019,2021-05-29 00:00:00,(null),SWAPS,-2500000,(null),(null),S,(null)
1884002198                    ,7AJF        ,236.31,CURCLOPT,EUR,5/16/2019,2021-05-20 00:00:00,9636570                       ,OPTIONS,250,101.5,(null),L,(null)
1884002164                    ,7AJF        ,-313.41,CURCLOPT,USD,5/16/2019,2021-05-20 00:00:00,9636514                       ,OPTIONS,-250,101.25,(null),S,(null)
1884002217                    ,7AJF        ,-225.81,CURCLOPT,EUR,5/16/2019,2021-05-20 00:00:00,9636547                       ,OPTIONS,-250,99.963323,(null),S,(null)
1884002164                    ,7AJF        ,-313.41,CURCLOPT,USD,5/16/2019,2021-05-20 00:00:00,9636514                       ,OPTIONS,-250,101.25,(null),S,(null)
1884002198                    ,70GB        ,236.31,CURCLOPT,EUR,5/16/2019,2021-05-20 00:00:00,9636570                       ,OPTIONS,250,101.5,(null),L,(null)
1884002164                    ,70GB        ,-313.41,CURCLOPT,USD,5/16/2019,2021-05-20 00:00:00,9636514                       ,OPTIONS,-250,101.25,(null),S,(null)
1884002164                    ,70GB        ,-313.41,CURCLOPT,USD,5/16/2019,2021-05-20 00:00:00,9636514                       ,OPTIONS,-250,101.25,(null),S,(null)
1884002198                    ,9539        ,236.31,CURCLOPT,EUR,5/16/2019,2021-05-20 00:00:00,9636570                       ,OPTIONS,250,101.5,(null),L,(null)
1884002164                    ,9539        ,-313.41,CURCLOPT,USD,5/16/2019,2021-05-20 00:00:00,9636514                       ,OPTIONS,-250,101.25,(null),S,(null)
1884002217                    ,9539        ,-225.81,CURCLOPT,EUR,5/16/2019,2021-05-20 00:00:00,9636547                       ,OPTIONS,-250,99.963323,(null),S,(null)
1884002164                    ,9539        ,-313.41,CURCLOPT,USD,5/16/2019,2021-05-20 00:00:00,9636514                       ,OPTIONS,-250,101.25,(null),S,(null)
1884002217                    ,9577        ,-225.81,CURCLOPT,EUR,5/16/2019,2021-05-20 00:00:00,9636547                       ,OPTIONS,-250,99.963323,(null),S,(null)
1884002198                    ,9752        ,236.31,CURCLOPT,EUR,5/16/2019,2021-05-20 00:00:00,9636570                       ,OPTIONS,250,101.5,(null),L,(null)
1884002198                    ,9752        ,236.31,CURCLOPT,EUR,5/16/2019,2021-05-20 00:00:00,9636570                       ,OPTIONS,250,101.5,(null),L,(null)
1884002164                    ,9752        ,-313.41,CURCLOPT,USD,5/16/2019,2021-05-20 00:00:00,9636514                       ,OPTIONS,-250,101.25,(null),S,(null)
1884002164                    ,9752        ,-313.41,CURCLOPT,USD,5/16/2019,2021-05-20 00:00:00,9636514                       ,OPTIONS,-250,101.25,(null),S,(null)
1884002164                    ,9752        ,-313.41,CURCLOPT,USD,5/16/2019,2021-05-20 00:00:00,9636514                       ,OPTIONS,-250,101.25,(null),S,(null)
1884002217                    ,9878        ,-225.81,CURCLOPT,EUR,5/16/2019,2021-05-20 00:00:00,9636547                       ,OPTIONS,-250,99.963323,(null),S,(null)
1887198167                    ,4568        ,3182000,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,795500000,100,(null),L,1
1887198087                    ,4568        ,1270133.33,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,288666666,(null),(null),L,1
1887197991                    ,4568        ,201956.43,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,2202,(null),(null),L,1
1888974504                    ,4568        ,16861.87,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,991,15.96,(null),L,1
1887198163                    ,4568        ,-394491.58,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-10187,(null),(null),S,1
1887198209                    ,4568        ,-34164.75,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-30,1117.95,(null),S,1
1887198046                    ,4568        ,161251.13,EQTRSWP,CAD,5/21/2019,2020-01-15 00:00:00,9624898                       ,SWAPS,11037,111.6710541,(null),L,1.32375
1887197955                    ,4568        ,-1863.88,EQTRSWP,USD,5/21/2019,2020-01-15 00:00:00,(null),SWAPS,-185,9.42,(null),S,1
