ACT_BANK_ACCT_NUM,ALC_EXEC_AMT,ALC_FEE_AMT,ALC_INT_AMT,BLK_HOL_CAL,BLK_ORDER_ID,BLK_OTH_EFF_DATE,BLK_SEC_ID,STATUS,BLK_TRADE_DATE,BLK_TRADE_TYPE,BLK_TRANS_SUB_TYPE,SEC_OTC_CLEAR_IND,SEC_CUSIP,SEC_CUST_DOC_CLAUSE,SEC_SWAP_LEG_IND,SEC_TRM_MASTER_DOC_TRANS_TYPE,SEC_TYP_CD,UND_SEC_TYP_CD,UND_SHORT_NM,SEC_ROLL_CONV,BLK_CREATE_DATE,ALC_ACCT_CD,ALC_EXEC_QTY,ALC_TRADE_ID,BLK_PAY_DATE,SEC_FACTOR,SEC_ISSUE_DATE,SEC_MATURE_DATE,UND_ISIN_NO,BLK_TDE_CRRNCY,BLK_EXCH_CD,ORIG_ORDER_ID,BLK_EXCH_DEALID,BLK_STUB,SEC_TRADE_IND,LEG1_ACCRUAL_TYP_CD,LEG1_CPN_BD_ADJ,LEG1_MAT_DATE_ADJ,LEG1_DAY_BASIS,LEG1_HOL_CAL,LEG1_PAY_FREQ,LEG1_RESET_BD_ADJ,LEG1_RESET_FREQ,LEG2_ACCRUAL_TYP_CD,LEG2_CPN_BD_ADJ,LEG2_MAT_DATE_ADJ,LEG2_DAY_BASIS,LEG2_HOL_CAL,LEG2_PAY_FREQ,LEG2_RESET_BD_ADJ,LEG2_RESET_FREQ,LEG1_SWAP_LEG_IND,LEG2_SWAP_LEG_IND,LEG1_EFFEC_DATE,LEG1_MATURE_DATE,LEG1_RESET_LAG_DAYS,LEG1_SEC_ID,LEG2_EFFEC_DATE,LEG2_MATURE_DATE,LEG2_RESET_LAG_DAYS,LEG2_SEC_ID,LEG1_COUPON_RATE,LEG1_FST_PAY_DATE,LEG1_FLT_INDX,LEG2_FLT_INDX,LEG2_IDX_PAY_FREQ,SEC_TRANS_TYP,BRK_CD,ALC_CLR_BRK_CD,ORIG_BRK_CD,ISS_RED_CD,SEC_CCP_IND,BLK_FX_RATE,SEC_SWAP_SUB_TYPE,SEC_IRS_HOL_CAL,LEG1_FIXING_OPT,LEG1_IDX_PAY_FREQ,LEG1_INF_INTERP,LEG1_INF_PUB,LEG2_FIXING_OPT,LEG2_INF_INTERP,LEG2_INF_PUB,LEG2_INF_SRC,LEG1_LST_PAY_DATE,LEG2_FST_PAY_DATE,LEG2_LST_PAY_DATE,LEG2_RTE_RND_PREC,LEG1_COMP_MTHD,LEG2_COMP_MTHD,LEG1_PAY_LAG,LEG2_PAY_LAG,SEC_EXPIRY_DATE,SEC_ASSET_CRRNCY_CD,SEC_LOC_CRRNCY_CD,SEC_STRIKE_PRICE,SEC_OPTION_STYLE,SEC_OPTION_TYPE,SEC_INF_FIXED_RATE,SEC_IMP_INF_CPI,SEC_VALUE_DATE,SEC_EXP_TIME,SEC_EXP_ZONE,BLK_IRR_RATE,ALC_VERSION_NO,SEC_SETTLE_METHOD,SEC_CNTRCT_SIZE,UND_EXCH_CD,BLK_TRANS_TYPE,ALC_COMM_AMT,BLK_VERSION_NO,UND_FIXED_RATE,UND_RED_CODE,UND_PAY_FREQ,ORD_PROT_TYPE,UND_MATURE_DATE,SEC_DEL_TYP,ORD_EXEC_PRICE,SEC_RATING_TIER,BLK_DEAL_SPREAD,LEG1_SECID,LEG2_SECID,OPT_HOL_CAL,UND_SEC_SEDOL,SEC_RST_MARGIN,UND_SEC_TICKER,TRS_ROLL_CONVTN,TRS_NOTIONAL_RST,TRS_PRICE_MTHD,ORD_DEAL_PRICE,BLK_EXCH_RATE,ORD_ASSET_PRICE,LEG1_ROLL_CONV,LEG2_ROLL_CONV,SEC_INF_CPI_INDEX,ALC_FEE_1_CD,ALC_FEE_1_AMT,ALC_FEE_2_CD,ALC_FEE_2_AMT,ALC_FEE_3_CD,ALC_FEE_3_AMT,ALC_FEE_4_CD,ALC_FEE_4_AMT,ALC_FEE_5_CD,ALC_FEE_5_AMT,ALC_FEE_6_CD,ALC_FEE_6_AMT,LEG1_NEXT_CPN_DATE,LEG2_NEXT_CPN_DATE,BLK_INIT_REF_INDEX,SEC_TRS_RETURN,SEC_TRS_ASSET_CLASS,LEG2_COUPON_RATE,LEG1_TRP_CUSIP,LEG2_TRP_CUSIP,BLK_BRK_RSN,BLK_DELIVERY_TYPE,BLK_TRADER,BLK_ORDER_TYPE,BLK_TRADING_VENUE,EXEC_TIME,BB_TICKER,BB_EXCH,ALC_INV_DEC_MAKER,FILL_LAST_CAPACITY,BLK_EMP_ID,BLK_PLACEMENT_ID,ALC_COMM_IND_R,ALC_COMM_RATE_R,ALC_COMM_AMT_R,ALC_COMM_IND_E,ALC_COMM_RATE_E,ALC_COMM_AMT_E,BB_MKT_SECT,FILL_DATE,ORD_REASON_CD,ORIG_REASON_CD,EQTRS_LAST_RESET_PRICE,ORD_INIT_ASSET_PRICE,BLK_NETTING_ID,TRS_NET_PRICE,TRS_ALC_NOTIONAL,TRS_ALC_UNITS,UDF_ST1,UDF_ST2,UDF_NUM1,UDF_NUM2,UDF_DT1,UDF_DT2,SEC_TICKER,SEC_EXCH_CNTRY,SEC_DESCRIPTION,ORD_TRADING_DESK,NORM_ALC_EXEC_AMT,NORM_ALC_INT_AMT,SS_SEC_SWAP_LEG_IND,SS_BLK_TRADE_TYPE,SS_BLK_TRANS_SUB_TYPE,LEG1_CURRENCY,LEG2_CURRENCY,SWPTNLEG1_ACCRUAL_TYP_CD,SWPTNLEG1_CPN_BD_ADJ,SWPTNLEG1_MAT_DATE_ADJ,SWPTNLEG1_DAY_BASIS,SWPTNLEG1_HOL_CAL,SWPTNLEG1_PAY_FREQ,SWPTNLEG1_RESET_BD_ADJ,SWPTNLEG1_RESET_FREQ,SWPTNLEG1_SWAP_LEG_IND,SWPTNLEG1_EFFEC_DATE,SWPTNLEG1_MATURE_DATE,SWPTNLEG1_RESET_LAG_DAYS,SWPTNLEG1_SEC_ID,SWPTNLEG1_COUPON_RATE,SWPTNLEG1_FST_PAY_DATE,SWPTNLEG1_FLT_INDX,SWPTNLEG1_IDX_PAY_FREQ,SWPTNLEG1_LAST_PAY_DATE,SWPTNLEG1_COMP_MTHD,SWPTNLEG1_PAY_LAG,SWPTNLEG1_ROLL_CONV,SWPTNLEG1_TRP_CUSIP,SWPTNLEG1_CURRENCY,SWPTNLEG2_ACCRUAL_TYP_CD,SWPTNLEG2_CPN_BD_ADJ,SWPTNLEG2_MAT_DATE_ADJ,SWPTNLEG2_DAY_BASIS,SWPTNLEG2_HOL_CAL,SWPTNLEG2_PAY_FREQ,SWPTNLEG2_RESET_BD_ADJ,SWPTNLEG2_RESET_FREQ,SWPTNLEG2_SWAP_LEG_IND,SWPTNLEG2_EFFEC_DATE,SWPTNLEG2_MATURE_DATE,SWPTNLEG2_RESET_LAG_DAYS,SWPTNLEG2_SEC_ID,SWPTNLEG2_COUPON_RATE,SWPTNLEG2_FST_PAY_DATE,SWPTNLEG2_FLT_INDX,SWPTNLEG2_IDX_PAY_FREQ,SWPTNLEG2_LAST_PAY_DATE,SWPTNLEG2_COMP_MTHD,SWPTNLEG2_PAY_LAG,SWPTNLEG2_ROLL_CONV,SWPTNLEG2_TRP_CUSIP,SWPTNLEG2_CURRENCY,LEG1_IRS_RATE,LEG2_IRS_RATE,ALC_NET_AMT,SEC_EARLIEST_EXP_TIME,SEC_LATEST_EXP_TIME,NORM_SEC_DOC_CLAUSE
70GB,0,0,0,"GBLO,USNY",1855551627,03/29/2019 0:00,1855551624,ACCT,03/28/2019 0:00,Trade,OPEN,N,137BERAJ6,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CMBX,25,03/25/2019 9:58,70GB,9936434,77414966,04/02/2019 0:00,1,03/29/2019 0:00,11/17/2059 0:00,,USD,OTC,,,STUB,CMBX,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,P,R,01/25/2017 0:00,11/17/2059 0:00,,1855551625,01/25/2017 0:00,11/17/2059 0:00,,1855551626,3,02/27/2017 0:00,,,,CDI,MSCO,,,,,,,,,,,,,,,,09/29/2059 0:00,02/27/2017 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,20,,1,OTC,BUYL,,20,,137BERAJ6,1M,P,11/17/2059 0:00,WIRE,94.1254805,SNRFOR,396,1855551625,1855551626,,,0,CBX3B-10,,TRUE,CDSI,,,,25,25,,,0,,0,,0,,0,,0,,0,,,,SWAPCDSI,SWAPCDSI,0.00001,5708888G5,5708888H3,B,WIRE,JCAMPBE,MKT,,03/28/2019 10:36,,,LNDD378,P,TRPF970,2,,,,,,,,03/28/2019 10:36,,,,,,,,9936434,,,,,,,,US,CMBX BBB- CDSI S10 PRC 11/17/2059,BALT,-583717.75,2484.11,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,581233.64,,,XR
MJEZ,0,0,0,"GBLO,USNY",1855551627,03/29/2019 0:00,1855551624,ACCT,03/28/2019 0:00,Trade,OPEN,N,137BERAJ6,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CMBX,25,03/25/2019 9:58,9752,1677261,77414968,04/02/2019 0:00,1,03/29/2019 0:00,11/17/2059 0:00,,USD,OTC,,,STUB,CMBX,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,P,R,01/25/2017 0:00,11/17/2059 0:00,,1855551625,01/25/2017 0:00,11/17/2059 0:00,,1855551626,3,02/27/2017 0:00,,,,CDI,MSCO,,,,,,,,,,,,,,,,09/29/2059 0:00,02/27/2017 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,20,,1,OTC,BUYL,,20,,137BERAJ6,1M,P,11/17/2059 0:00,WIRE,94.1254805,SNRFOR,396,1855551625,1855551626,,,0,CBX3B-10,,TRUE,CDSI,,,,25,25,,,0,,0,,0,,0,,0,,0,,,,SWAPCDSI,SWAPCDSI,0.00001,5708888G5,5708888H3,B,WIRE,JCAMPBE,MKT,,03/28/2019 10:36,,,LNDD378,P,TRPF970,2,,,,,,,,03/28/2019 10:36,,,,,,,,1677261,,,,,,,,US,CMBX BBB- CDSI S10 PRC 11/17/2059,BALT,-98531.02,419.31,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,98111.71,,,XR
MJEZ,0,0,0,"GBLO,USNY",1858125192,04/01/2019 0:00,1858125189,ACCT,03/29/2019 0:00,Trade,OPEN,N,137BERAJ6,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CMBX,25,03/25/2019 9:58,9752,1677262,77415041,04/03/2019 0:00,1,04/01/2019 0:00,11/17/2059 0:00,,USD,OTC,,,STUB,CMBX,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,P,R,01/25/2017 0:00,11/17/2059 0:00,,1858125190,01/25/2017 0:00,11/17/2059 0:00,,1858125191,3,02/25/2017 0:00,,,,CDI,GSCO,,,,,,,,,,,,,,,,10/17/2059 0:00,02/25/2017 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,20,,1,OTC,BUYL,,20,,137BERAJ6,1M,P,11/17/2059 0:00,WIRE,94.30802812,SNRFOR,393,1858125190,1858125191,,,0,CBX3B-10,,TRUE,CDSI,,,,25,25,,,0,,0,,0,,0,,0,,0,,,,SWAPCDSI,SWAPCDSI,0.00001,5708888J9,5708888K6,B,WIRE,JCAMPBE,MKT,,03/29/2019 10:22,,,LNDD378,P,TRPF970,2,,,,,,,,03/29/2019 10:22,,,,,,,,1677262,,,,,,,,US,CMBX BBB- CDSI S10 PRC 11/17/2059,BALT,-95469.28,559.09,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,94910.19,,,XR
70GB,0,0,0,"GBLO,USNY",1858125192,04/01/2019 0:00,1858125189,ACCT,03/29/2019 0:00,Trade,OPEN,N,137BERAJ6,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CMBX,25,03/25/2019 9:58,70GB,9936433,77415039,04/03/2019 0:00,1,04/01/2019 0:00,11/17/2059 0:00,,USD,OTC,,,STUB,CMBX,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,P,R,01/25/2017 0:00,11/17/2059 0:00,,1858125190,01/25/2017 0:00,11/17/2059 0:00,,1858125191,3,02/25/2017 0:00,,,,CDI,GSCO,,,,,,,,,,,,,,,,10/17/2059 0:00,02/25/2017 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,20,,1,OTC,BUYL,,20,,137BERAJ6,1M,P,11/17/2059 0:00,WIRE,94.30802812,SNRFOR,393,1858125190,1858125191,,,0,CBX3B-10,,TRUE,CDSI,,,,25,25,,,0,,0,,0,,0,,0,,0,,,,SWAPCDSI,SWAPCDSI,0.00001,5708888J9,5708888K6,B,WIRE,JCAMPBE,MKT,,03/29/2019 10:22,,,LNDD378,P,TRPF970,2,,,,,,,,03/29/2019 10:22,,,,,,,,9936433,,,,,,,,US,CMBX BBB- CDSI S10 PRC 11/17/2059,BALT,-565578.97,3312.15,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,562266.82,,,XR
70JF,0,0,0,"GBLO,USNY",1858125192,04/01/2019 0:00,1858125189,ACCT,03/29/2019 0:00,Trade,OPEN,N,137BERAJ6,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CMBX,25,03/25/2019 9:58,7AJF,4606562,77415038,04/03/2019 0:00,1,04/01/2019 0:00,11/17/2059 0:00,,USD,OTC,,,STUB,CMBX,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,P,R,01/25/2017 0:00,11/17/2059 0:00,,1858125190,01/25/2017 0:00,11/17/2059 0:00,,1858125191,3,02/25/2017 0:00,,,,CDI,GSCO,,,,,,,,,,,,,,,,10/17/2059 0:00,02/25/2017 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,20,,1,OTC,BUYL,,20,,137BERAJ6,1M,P,11/17/2059 0:00,WIRE,94.30802812,SNRFOR,393,1858125190,1858125191,,,0,CBX3B-10,,TRUE,CDSI,,,,25,25,,,0,,0,,0,,0,,0,,0,,,,SWAPCDSI,SWAPCDSI,0.00001,5708888J9,5708888K6,B,WIRE,JCAMPBE,MKT,,03/29/2019 10:22,,,LNDD378,P,TRPF970,2,,,,,,,,03/29/2019 10:22,,,,,,,,4606562,,,,,,,,US,CMBX BBB- CDSI S10 PRC 11/17/2059,BALT,-262204.21,1535.52,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,260668.69,,,XR
BAH13,0,0,0,"GBLO,USNY",1858125192,04/01/2019 0:00,1858125189,ACCT,03/29/2019 0:00,Trade,OPEN,N,137BERAJ6,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CMBX,25,03/25/2019 9:58,9577,3460828,77415042,04/03/2019 0:00,1,04/01/2019 0:00,11/17/2059 0:00,,USD,OTC,,,STUB,CMBX,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,P,R,01/25/2017 0:00,11/17/2059 0:00,,1858125190,01/25/2017 0:00,11/17/2059 0:00,,1858125191,3,02/25/2017 0:00,,,,CDI,GSCO,,,,,,,,,,,,,,,,10/17/2059 0:00,02/25/2017 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,20,,1,OTC,BUYL,,20,,137BERAJ6,1M,P,11/17/2059 0:00,WIRE,94.30802812,SNRFOR,393,1858125190,1858125191,,,0,CBX3B-10,,TRUE,CDSI,,,,25,25,,,0,,0,,0,,0,,0,,0,,,,SWAPCDSI,SWAPCDSI,0.00001,5708888J9,5708888K6,B,WIRE,JCAMPBE,MKT,,03/29/2019 10:22,,,LNDD378,P,TRPF970,2,,,,,,,,03/29/2019 10:22,,,,,,,,3460828,,,,,,,,US,CMBX BBB- CDSI S10 PRC 11/17/2059,BALT,-196989.36,1153.61,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,195835.75,,,XR
MJEZ,0,0,0,"GBLO,USNY",1862550119,04/03/2019 0:00,1862550115,ACCT,04/02/2019 0:00,Trade,OPEN,N,137BERAJ6,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CMBX,25,04/02/2019 14:43,9752,7300000,77557016,04/05/2019 0:00,1,04/03/2019 0:00,11/17/2059 0:00,,USD,OTC,,,STUB,CMBX,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,FIX,FOLLOWING,FOLLOWING,ACT/360,,1M,FOLLOWING,1M,P,R,01/25/2017 0:00,11/17/2059 0:00,,1862550117,01/25/2017 0:00,11/17/2059 0:00,,1862550116,3,02/25/2017 0:00,,,,CDI,MSCO,,,,,,,,,,,,,,,,10/17/2059 0:00,02/25/2017 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,20,,1,OTC,BUYL,,20,,137BERAJ6,1M,P,11/17/2059 0:00,WIRE,95.462793,SNRFOR,374,1862550117,1862550116,,,0,CBX3B-10,,TRUE,CDSI,,,,25,25,,,0,,0,,0,,0,,0,,0,,,,SWAPCDSI,SWAPCDSI,0.00001,5708888Q3,5708888R1,B,WIRE,JCAMPBE,MKT,,04/02/2019 15:17,,,LNDD378,P,TRPF970,2,,,,,,,,04/02/2019 15:17,,,,,,,,7300000,,,,,,,,US,CMBX BBB- CDSI S10 PRC 11/17/2059,BALT,-331216.11,4866.67,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,326349.44,,,XR
IB8V,0,0,0,"GBLO,USNY",1878646977,04/17/2019 0:00,1878646973,ACCT,04/16/2019 0:00,Trade,OPEN,Y,2I65BYBE4,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CDX,20,04/16/2019 10:24,9878,250000,77761686,04/17/2019 0:00,1,03/20/2019 0:00,06/20/2024 0:00,,USD,ICE,,,NONE,CDX,FIX,FOLLOWING,NONE,ACT/360,,3M,FOLLOWING,3M,FIX,FOLLOWING,NONE,ACT/360,,3M,FOLLOWING,3M,P,R,03/20/2019 0:00,06/20/2024 0:00,,1878646975,03/20/2019 0:00,06/20/2024 0:00,,1878646974,1,06/20/2019 0:00,,,,CDI,MSCO,JPM,,,CCP,,,,,,,,,,,,03/20/2024 0:00,06/20/2019 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,40,,1,OTC,BUYL,,40,,2I65BYBE4,3M,P,06/20/2024 0:00,ICE,102.0594716,SNRFOR,57.15,1878646975,1878646974,,,0,CDXIG532,,TRUE,CDSI,,,,20,20,,CLEARING BROKER FEE,0,,0,,0,,0,,0,,0,,,,SWAPCDSI,SWAPCDSI,0.00001,TC9AP8C05,TC98QDYO2,B,ICE,TYSMITH,MKT,BBRG SEF,04/16/2019 12:47,,,LNDD378,P,,2,,,,,,,,04/16/2019 12:58,,,,,2I65BYBE4_20240620,,,250000,,,,,,,,US,CDX IG CDSI S32 5YR 06/20/2024,BALT,5148.68,194.44,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4943.12,,,XR14
IB8V,0,0,0,"GBLO,USNY",1878647021,04/17/2019 0:00,1878647017,ACCT,04/16/2019 0:00,Trade,OPEN,Y,2I65BRRT9,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CDX,20,04/16/2019 10:25,9878,250000,77761710,04/17/2019 0:00,1,03/20/2019 0:00,06/20/2024 0:00,,USD,ICE,,,NONE,CDX,FIX,FOLLOWING,NONE,ACT/360,,3M,FOLLOWING,3M,FIX,FOLLOWING,NONE,ACT/360,,3M,FOLLOWING,3M,P,R,03/20/2019 0:00,06/20/2024 0:00,,1878647019,03/20/2019 0:00,06/20/2024 0:00,,1878647018,5,06/20/2019 0:00,,,,CDI,BNPR,JPM,,,CCP,,,,,,,,,,,,03/20/2024 0:00,06/20/2019 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,41,,1,OTC,BUYL,,41,,2I65BRRT9,3M,P,06/20/2024 0:00,ICE,107.6902,SNRFOR,324.5454,1878647019,1878647018,,,0,CXPHY532,,TRUE,CDSI,107.6902,,,20,20,,CLEARING BROKER FEE,0,,0,,0,,0,,0,,0,,,,SWAPCDSI,SWAPCDSI,0.00001,TC0ERZL79,TC13HK6E8,B,ICE,BRUBIN,MKT,BBRG SEF,04/16/2019 11:55,,,LNDD378,P,FXI6566,2,,,,,,,,04/16/2019 11:56,,,,,2I65BRRT9_20240620,,,250000,,,,,,,,US,CDX HY CDSI S32 5Y PRC 06/20/2024,BALT,19225.5,972.22,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19797.72,,,XR14
AEJ03,0,0,0,"GBLO,USNY",1878647021,04/17/2019 0:00,1878647017,ACCT,04/16/2019 0:00,Trade,OPEN,Y,2I65BRRT9,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CDX,20,04/16/2019 10:25,9539,1100000,77761714,04/17/2019 0:00,1,03/20/2019 0:00,06/20/2024 0:00,,USD,ICE,,,NONE,CDX,FIX,FOLLOWING,NONE,ACT/360,,3M,FOLLOWING,3M,FIX,FOLLOWING,NONE,ACT/360,,3M,FOLLOWING,3M,P,R,03/20/2019 0:00,06/20/2024 0:00,,1878647019,03/20/2019 0:00,06/20/2024 0:00,,1878647018,5,06/20/2019 0:00,,,,CDI,BNPR,JPM,,,CCP,,,,,,,,,,,,03/20/2024 0:00,06/20/2019 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,41,,1,OTC,BUYL,,41,,2I65BRRT9,3M,P,06/20/2024 0:00,ICE,107.6902,SNRFOR,324.5454,1878647019,1878647018,,,0,CXPHY532,,TRUE,CDSI,107.6902,,,20,20,,CLEARING BROKER FEE,0,,0,,0,,0,,0,,0,,,,SWAPCDSI,SWAPCDSI,0.00001,TC0ERZL79,TC13HK6E8,B,ICE,BRUBIN,MKT,BBRG SEF,04/16/2019 11:55,,,LNDD378,P,FXI6566,2,,,,,,,,04/16/2019 11:56,,,,,2I65BRRT9_20240620,,,1100000,,,,,,,,US,CDX HY CDSI S32 5Y PRC 06/20/2024,BALT,84592.2,4277.78,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88469.98,,,XR14
BAH13,0,0,0,"GBLO,EUTA",1892833044,04/27/2019 0:00,1892833040,ACCT,04/26/2019 0:00,Trade,OPEN,Y,2I666VCU7,ModModR,P,2003CreditIndex,SWAPCDSI,CDSI,ITRAXX,20,04/26/2019 11:17,9577,7200000,77947050,04/29/2019 0:00,1,03/20/2019 0:00,06/20/2024 0:00,,EUR,ICE,,,NONE,ITRAXX,FIX,FOLLOWING,NONE,ACT/360,,3M,FOLLOWING,3M,FIX,FOLLOWING,NONE,ACT/360,,3M,FOLLOWING,3M,P,R,03/20/2019 0:00,06/20/2024 0:00,,1892833042,03/20/2019 0:00,06/20/2024 0:00,,1892833041,1,06/20/2019 0:00,,,,CDI,CITI,JPM,,,CCP,,,,,,,,,,,,03/20/2024 0:00,06/20/2019 0:00,,,None,None,0,0,,EUR,EUR,,,SWAPCDSI,,,,,,,23,,1,OTC,BUYL,,23,,2I666VCU7,3M,P,06/20/2024 0:00,ICE,102.1024143,SNRFOR,58.83,1892833042,1892833041,,,0,ITXEB531,,TRUE,CDSI,,,,20,20,,CLEARING BROKER FEE,0,,0,,0,,0,,0,,0,06/20/2019 0:00,06/20/2019 0:00,,SWAPCDSI,SWAPCDSI,0.00001,TC4FY75P4,TC1LWG873,B,ICE,MBUCKLANDT,MKT,BBRG SEF,04/26/2019 17:35,,,LNDD378,P,TRPEY68,8,,,,,,,,04/26/2019 11:37,,,,,2I666VCU7_20240620,,,7200000,,,,,,,,EU,ITRX EUR CDSI S31 V2 5Y 06/20/2024,LOND,151373.83,7600,P,Trade,OPEN,EUR,EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158614.89,,,MM14
BAH13,0,0,0,"GBLO,USNY",1892833054,04/27/2019 0:00,1892833050,ACCT,04/26/2019 0:00,Trade,OPEN,Y,2I65BYBE4,NotApplicable,P,2003CreditIndex,SWAPCDSI,CDSI,CDX,20,04/26/2019 11:17,9577,12000000,77947051,04/29/2019 0:00,1,03/20/2019 0:00,06/20/2024 0:00,,USD,ICE,,,NONE,CDX,FIX,FOLLOWING,NONE,ACT/360,,3M,FOLLOWING,3M,FIX,FOLLOWING,NONE,ACT/360,,3M,FOLLOWING,3M,P,R,03/20/2019 0:00,06/20/2024 0:00,,1892833052,03/20/2019 0:00,06/20/2024 0:00,,1892833051,1,06/20/2019 0:00,,,,CDI,MSCO,JPM,,,CCP,,,,,,,,,,,,03/20/2024 0:00,06/20/2019 0:00,,,None,None,0,0,,USD,USD,,,SWAPCDSI,,,,,,,27,,1,OTC,BUYL,,27,,2I65BYBE4,3M,P,06/20/2024 0:00,ICE,102.0348774,SNRFOR,57.5,1892833052,1892833051,,,0,CDXIG532,,TRUE,CDSI,,,,20,20,,CLEARING BROKER FEE,0,,0,,0,,0,,0,,0,,,,SWAPCDSI,SWAPCDSI,0.00001,TC371MLY9,TC0RBUMG7,B,ICE,MJGROGA,MKT,BBRG SEF,04/26/2019 11:25,,,LNDD378,P,FXI7267,2,,,,,,,,04/26/2019 11:32,,,,,2I65BYBE4_20240620,,,12000000,,,,,,,,US,CDX IG CDSI S32 5YR 06/20/2024,BALT,244185.29,12666.67,P,Trade,OPEN,USD,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256451.96,,,XR14
